CODIGO,DESCRICAO,NIVEL_1,correlacao_preco_volume,n_obs,min_obs_exigido,precos_mensais_distintos,volumes_mensais_distintos,receita_total,quantidade_total_observada,status_correlacao,tipo_analise,interpretacao,limitacao,tipo_triagem,nivel_confianca,regra_usada,evidencia,acao_recomendada
467656,AP.JANTAR CER.12PC MANDALA    137393,B - UTILIDADES DOMESTICAS,-0.6079728809471093,124,8,84,46,301410.39678750007,2447.0,correlacao_calculada,associacao exploratoria,correlacao observacional; nao estabelece efeito causal,"NÃO VALIDADO: sazonalidade, mix, campanhas, disponibilidade e loja podem variar junto com preco e volume",investigacao_preco_correlacao,Baixa,correlacao_preco_volume < -0.4 e receita acima da mediana dos produtos validos,correlacao=-0.6080; n_obs=124; receita_total=301410.40,"Investigar cadastro, margem, concorrencia e campanhas antes de teste comercial controlado"
473252,PETISQUEIRA BAMBU C/ 7DIV.      6088,B - UTILIDADES DOMESTICAS,-0.6046481611329697,88,8,44,43,46320.67999999999,1994.0,correlacao_calculada,associacao exploratoria,correlacao observacional; nao estabelece efeito causal,"NÃO VALIDADO: sazonalidade, mix, campanhas, disponibilidade e loja podem variar junto com preco e volume",investigacao_preco_correlacao,Baixa,correlacao_preco_volume < -0.4 e receita acima da mediana dos produtos validos,correlacao=-0.6046; n_obs=88; receita_total=46320.68,"Investigar cadastro, margem, concorrencia e campanhas antes de teste comercial controlado"
466585,COLCHA QUEEN+P.TRAV 3PC PARIS SORT16,"K - CAMA, MESA E BANHO",-0.6019572774515406,136,8,40,29,111357.26000000001,851.0,correlacao_calculada,associacao exploratoria,correlacao observacional; nao estabelece efeito causal,"NÃO VALIDADO: sazonalidade, mix, campanhas, disponibilidade e loja podem variar junto com preco e volume",investigacao_preco_correlacao,Baixa,correlacao_preco_volume < -0.4 e receita acima da mediana dos produtos validos,correlacao=-0.6020; n_obs=136; receita_total=111357.26,"Investigar cadastro, margem, concorrencia e campanhas antes de teste comercial controlado"
479998,FRIGIDEIRA ANTIAD.02PC     VM 025336,B - UTILIDADES DOMESTICAS,-0.6009791386719472,115,8,46,29,47994.051,1120.0,correlacao_calculada,associacao exploratoria,correlacao observacional; nao estabelece efeito causal,"NÃO VALIDADO: sazonalidade, mix, campanhas, disponibilidade e loja podem variar junto com preco e volume",investigacao_preco_correlacao,Baixa,correlacao_preco_volume < -0.4 e receita acima da mediana dos produtos validos,correlacao=-0.6010; n_obs=115; receita_total=47994.05,"Investigar cadastro, margem, concorrencia e campanhas antes de teste comercial controlado"
427734,PLAFON LED RED. MILAO   BR  18W MBIV,I - ILUMINACAO,-0.6005353279017961,102,8,53,47,220193.3615,3240.0,correlacao_calculada,associacao exploratoria,correlacao observacional; nao estabelece efeito causal,"NÃO VALIDADO: sazonalidade, mix, campanhas, disponibilidade e loja podem variar junto com preco e volume",investigacao_preco_correlacao,Baixa,correlacao_preco_volume < -0.4 e receita acima da mediana dos produtos validos,correlacao=-0.6005; n_obs=102; receita_total=220193.36,"Investigar cadastro, margem, concorrencia e campanhas antes de teste comercial controlado"
469814,"MOTOSERRA GAS.2,0KW MS230 S40CM 5076",M - MAQUINAS E MOTORES,-0.5962370501841908,47,8,17,4,169274.238,71.0,correlacao_calculada,associacao exploratoria,correlacao observacional; nao estabelece efeito causal,"NÃO VALIDADO: sazonalidade, mix, campanhas, disponibilidade e loja podem variar junto com preco e volume",investigacao_preco_correlacao,Baixa,correlacao_preco_volume < -0.4 e receita acima da mediana dos produtos validos,correlacao=-0.5962; n_obs=47; receita_total=169274.24,"Investigar cadastro, margem, concorrencia e campanhas antes de teste comercial controlado"
102242,RESIST.DUCH.GOR.4T  5700W       M220,U - METAIS E ACESSORIOS,-0.5916514107942498,89,8,43,46,77391.82500000001,2264.0,correlacao_calculada,associacao exploratoria,correlacao observacional; nao estabelece efeito causal,"NÃO VALIDADO: sazonalidade, mix, campanhas, disponibilidade e loja podem variar junto com preco e volume",investigacao_preco_correlacao,Baixa,correlacao_preco_volume < -0.4 e receita acima da mediana dos produtos validos,correlacao=-0.5917; n_obs=89; receita_total=77391.83,"Investigar cadastro, margem, concorrencia e campanhas antes de teste comercial controlado"
466584,COLCHA CASAL+P.TRAV 3PC PARIS SORT16,"K - CAMA, MESA E BANHO",-0.5877300713317023,121,8,45,29,94525.95599999999,842.0,correlacao_calculada,associacao exploratoria,correlacao observacional; nao estabelece efeito causal,"NÃO VALIDADO: sazonalidade, mix, campanhas, disponibilidade e loja podem variar junto com preco e volume",investigacao_preco_correlacao,Baixa,correlacao_preco_volume < -0.4 e receita acima da mediana dos produtos validos,correlacao=-0.5877; n_obs=121; receita_total=94525.96,"Investigar cadastro, margem, concorrencia e campanhas antes de teste comercial controlado"
300807,DUCHA OPTIMA          5500W 548 M127,U - METAIS E ACESSORIOS,-0.5827154807391701,49,8,39,44,478103.33435677056,3842.0,correlacao_calculada,associacao exploratoria,correlacao observacional; nao estabelece efeito causal,"NÃO VALIDADO: sazonalidade, mix, campanhas, disponibilidade e loja podem variar junto com preco e volume",investigacao_preco_correlacao,Baixa,correlacao_preco_volume < -0.4 e receita acima da mediana dos produtos validos,correlacao=-0.5827; n_obs=49; receita_total=478103.33,"Investigar cadastro, margem, concorrencia e campanhas antes de teste comercial controlado"
460477,RODAPE CLA.10CM    FRIS/BR 2.40ML/UN,C - PISOS E REVESTIMENTOS,-0.5824943730424592,44,8,22,23,61534.83000000001,624.0,correlacao_calculada,associacao exploratoria,correlacao observacional; nao estabelece efeito causal,"NÃO VALIDADO: sazonalidade, mix, campanhas, disponibilidade e loja podem variar junto com preco e volume",investigacao_preco_correlacao,Baixa,correlacao_preco_volume < -0.4 e receita acima da mediana dos produtos validos,correlacao=-0.5825; n_obs=44; receita_total=61534.83,"Investigar cadastro, margem, concorrencia e campanhas antes de teste comercial controlado"
465695,PAPELEIRA SUSPENSA 2ROLOS CR    0200,U - METAIS E ACESSORIOS,-0.5724591125943924,194,8,141,97,237509.47643939397,9176.0,correlacao_calculada,associacao exploratoria,correlacao observacional; nao estabelece efeito causal,"NÃO VALIDADO: sazonalidade, mix, campanhas, disponibilidade e loja podem variar junto com preco e volume",investigacao_preco_correlacao,Baixa,correlacao_preco_volume < -0.4 e receita acima da mediana dos produtos validos,correlacao=-0.5725; n_obs=194; receita_total=237509.48,"Investigar cadastro, margem, concorrencia e campanhas antes de teste comercial controlado"
487031,COLCHA CASAL+P.TRAV 3PC PARIS SORT22,"K - CAMA, MESA E BANHO",-0.5690122407697935,96,8,43,44,251924.24687500004,2288.0,correlacao_calculada,associacao exploratoria,correlacao observacional; nao estabelece efeito causal,"NÃO VALIDADO: sazonalidade, mix, campanhas, disponibilidade e loja podem variar junto com preco e volume",investigacao_preco_correlacao,Baixa,correlacao_preco_volume < -0.4 e receita acima da mediana dos produtos validos,correlacao=-0.5690; n_obs=96; receita_total=251924.25,"Investigar cadastro, margem, concorrencia e campanhas antes de teste comercial controlado"
470029,GARRAFA TERM.1L ROLHA    MR 25100546,B - UTILIDADES DOMESTICAS,-0.5664082095945795,112,8,72,43,53808.93000000001,2061.0,correlacao_calculada,associacao exploratoria,correlacao observacional; nao estabelece efeito causal,"NÃO VALIDADO: sazonalidade, mix, campanhas, disponibilidade e loja podem variar junto com preco e volume",investigacao_preco_correlacao,Baixa,correlacao_preco_volume < -0.4 e receita acima da mediana dos produtos validos,correlacao=-0.5664; n_obs=112; receita_total=53808.93,"Investigar cadastro, margem, concorrencia e campanhas antes de teste comercial controlado"
463479,CAIXA TERMICA PLS 28.0L VD/MR 072825,"L - INFANTIL, LAZER E PETS",-0.5632502404695774,161,8,75,36,134932.56,1522.0,correlacao_calculada,associacao exploratoria,correlacao observacional; nao estabelece efeito causal,"NÃO VALIDADO: sazonalidade, mix, campanhas, disponibilidade e loja podem variar junto com preco e volume",investigacao_preco_correlacao,Baixa,correlacao_preco_volume < -0.4 e receita acima da mediana dos produtos validos,correlacao=-0.5633; n_obs=161; receita_total=134932.56,"Investigar cadastro, margem, concorrencia e campanhas antes de teste comercial controlado"
399348,ORGANIZADOR 32X20 P/ARMARIO     0075,B - UTILIDADES DOMESTICAS,-0.562859662423732,204,8,135,68,205235.2575,5271.0,correlacao_calculada,associacao exploratoria,correlacao observacional; nao estabelece efeito causal,"NÃO VALIDADO: sazonalidade, mix, campanhas, disponibilidade e loja podem variar junto com preco e volume",investigacao_preco_correlacao,Baixa,correlacao_preco_volume < -0.4 e receita acima da mediana dos produtos validos,correlacao=-0.5629; n_obs=204; receita_total=205235.26,"Investigar cadastro, margem, concorrencia e campanhas antes de teste comercial controlado"
419818,TORNEIRA PIA COZ. HYDRAMOT. 1167  CZ,U - METAIS E ACESSORIOS,-0.5612784145379727,53,8,34,30,157822.94964545453,2754.0,correlacao_calculada,associacao exploratoria,correlacao observacional; nao estabelece efeito causal,"NÃO VALIDADO: sazonalidade, mix, campanhas, disponibilidade e loja podem variar junto com preco e volume",investigacao_preco_correlacao,Baixa,correlacao_preco_volume < -0.4 e receita acima da mediana dos produtos validos,correlacao=-0.5613; n_obs=53; receita_total=157822.95,"Investigar cadastro, margem, concorrencia e campanhas antes de teste comercial controlado"
249011,FECH.IN RM IXE 882/90         VICTO.,"G - PORTAS, JANELAS E FECHADURAS",-0.5593823343745518,81,8,36,21,134345.63100000002,686.0,correlacao_calculada,associacao exploratoria,correlacao observacional; nao estabelece efeito causal,"NÃO VALIDADO: sazonalidade, mix, campanhas, disponibilidade e loja podem variar junto com preco e volume",investigacao_preco_correlacao,Baixa,correlacao_preco_volume < -0.4 e receita acima da mediana dos produtos validos,correlacao=-0.5594; n_obs=81; receita_total=134345.63,"Investigar cadastro, margem, concorrencia e campanhas antes de teste comercial controlado"
399351,ORGANIZADOR 22X20 P/ARMARIO     0076,B - UTILIDADES DOMESTICAS,-0.5584902103014587,199,8,114,44,95449.13,3019.0,correlacao_calculada,associacao exploratoria,correlacao observacional; nao estabelece efeito causal,"NÃO VALIDADO: sazonalidade, mix, campanhas, disponibilidade e loja podem variar junto com preco e volume",investigacao_preco_correlacao,Baixa,correlacao_preco_volume < -0.4 e receita acima da mediana dos produtos validos,correlacao=-0.5585; n_obs=199; receita_total=95449.13,"Investigar cadastro, margem, concorrencia e campanhas antes de teste comercial controlado"
249013,FECH.WC RM IXE 882/90         VICTO.,"G - PORTAS, JANELAS E FECHADURAS",-0.5584604010568023,61,8,26,19,109404.18300000002,585.0,correlacao_calculada,associacao exploratoria,correlacao observacional; nao estabelece efeito causal,"NÃO VALIDADO: sazonalidade, mix, campanhas, disponibilidade e loja podem variar junto com preco e volume",investigacao_preco_correlacao,Baixa,correlacao_preco_volume < -0.4 e receita acima da mediana dos produtos validos,correlacao=-0.5585; n_obs=61; receita_total=109404.18,"Investigar cadastro, margem, concorrencia e campanhas antes de teste comercial controlado"
479999,FRIGIDEIRA ANTIAD.03PC     VM 025337,B - UTILIDADES DOMESTICAS,-0.5582251121565981,85,8,35,31,76950.678,1215.0,correlacao_calculada,associacao exploratoria,correlacao observacional; nao estabelece efeito causal,"NÃO VALIDADO: sazonalidade, mix, campanhas, disponibilidade e loja podem variar junto com preco e volume",investigacao_preco_correlacao,Baixa,correlacao_preco_volume < -0.4 e receita acima da mediana dos produtos validos,correlacao=-0.5582; n_obs=85; receita_total=76950.68,"Investigar cadastro, margem, concorrencia e campanhas antes de teste comercial controlado"
419820,TORNEIRA PIA PARE.PT HYDRAMOTION1168,U - METAIS E ACESSORIOS,-0.5558642181243003,57,8,37,36,464862.81201754394,7678.0,correlacao_calculada,associacao exploratoria,correlacao observacional; nao estabelece efeito causal,"NÃO VALIDADO: sazonalidade, mix, campanhas, disponibilidade e loja podem variar junto com preco e volume",investigacao_preco_correlacao,Baixa,correlacao_preco_volume < -0.4 e receita acima da mediana dos produtos validos,correlacao=-0.5559; n_obs=57; receita_total=464862.81,"Investigar cadastro, margem, concorrencia e campanhas antes de teste comercial controlado"
433919,AP.JANTAR CER.16PC LOUROS     107403,B - UTILIDADES DOMESTICAS,-0.5552316540793542,122,8,93,41,295782.0345,1835.0,correlacao_calculada,associacao exploratoria,correlacao observacional; nao estabelece efeito causal,"NÃO VALIDADO: sazonalidade, mix, campanhas, disponibilidade e loja podem variar junto com preco e volume",investigacao_preco_correlacao,Baixa,correlacao_preco_volume < -0.4 e receita acima da mediana dos produtos validos,correlacao=-0.5552; n_obs=122; receita_total=295782.03,"Investigar cadastro, margem, concorrencia e campanhas antes de teste comercial controlado"
469886,CORTINA 420X250 HAVINI         AR 01,V - DECORACAO,-0.5548627278499457,114,8,36,19,155166.9,558.0,correlacao_calculada,associacao exploratoria,correlacao observacional; nao estabelece efeito causal,"NÃO VALIDADO: sazonalidade, mix, campanhas, disponibilidade e loja podem variar junto com preco e volume",investigacao_preco_correlacao,Baixa,correlacao_preco_volume < -0.4 e receita acima da mediana dos produtos validos,correlacao=-0.5549; n_obs=114; receita_total=155166.90,"Investigar cadastro, margem, concorrencia e campanhas antes de teste comercial controlado"
488929,FERRO PASSAR SEC.  HD1172/80 CZ M220,D - ELETROS,-0.5532617512419225,66,8,42,36,226688.41480105635,3354.0,correlacao_calculada,associacao exploratoria,correlacao observacional; nao estabelece efeito causal,"NÃO VALIDADO: sazonalidade, mix, campanhas, disponibilidade e loja podem variar junto com preco e volume",investigacao_preco_correlacao,Baixa,correlacao_preco_volume < -0.4 e receita acima da mediana dos produtos validos,correlacao=-0.5533; n_obs=66; receita_total=226688.41,"Investigar cadastro, margem, concorrencia e campanhas antes de teste comercial controlado"
403647,PANELA PRESSAO ANTIAD.4.5L   CZ 6776,B - UTILIDADES DOMESTICAS,-0.5531470457535367,117,8,93,50,580358.1005125601,3196.0,correlacao_calculada,associacao exploratoria,correlacao observacional; nao estabelece efeito causal,"NÃO VALIDADO: sazonalidade, mix, campanhas, disponibilidade e loja podem variar junto com preco e volume",investigacao_preco_correlacao,Baixa,correlacao_preco_volume < -0.4 e receita acima da mediana dos produtos validos,correlacao=-0.5531; n_obs=117; receita_total=580358.10,"Investigar cadastro, margem, concorrencia e campanhas antes de teste comercial controlado"
408802,ORGANIZADOR 22X20 P/ARMARIO    0080,B - UTILIDADES DOMESTICAS,-0.5530640156981455,199,8,82,30,52448.44499999999,1661.0,correlacao_calculada,associacao exploratoria,correlacao observacional; nao estabelece efeito causal,"NÃO VALIDADO: sazonalidade, mix, campanhas, disponibilidade e loja podem variar junto com preco e volume",investigacao_preco_correlacao,Baixa,correlacao_preco_volume < -0.4 e receita acima da mediana dos produtos validos,correlacao=-0.5531; n_obs=199; receita_total=52448.44,"Investigar cadastro, margem, concorrencia e campanhas antes de teste comercial controlado"
423167,FRITAD.ELET.3.5L  FAMILY   AF30 M127,D - ELETROS,-0.5494464593258048,32,8,20,15,111575.55675000002,373.0,correlacao_calculada,associacao exploratoria,correlacao observacional; nao estabelece efeito causal,"NÃO VALIDADO: sazonalidade, mix, campanhas, disponibilidade e loja podem variar junto com preco e volume",investigacao_preco_correlacao,Baixa,correlacao_preco_volume < -0.4 e receita acima da mediana dos produtos validos,correlacao=-0.5494; n_obs=32; receita_total=111575.56,"Investigar cadastro, margem, concorrencia e campanhas antes de teste comercial controlado"
417899,PAPELEIRA SUSPENSA 2ROLOS PT    0076,U - METAIS E ACESSORIOS,-0.5486352776172951,199,8,182,127,373685.26238636364,18839.0,correlacao_calculada,associacao exploratoria,correlacao observacional; nao estabelece efeito causal,"NÃO VALIDADO: sazonalidade, mix, campanhas, disponibilidade e loja podem variar junto com preco e volume",investigacao_preco_correlacao,Baixa,correlacao_preco_volume < -0.4 e receita acima da mediana dos produtos validos,correlacao=-0.5486; n_obs=199; receita_total=373685.26,"Investigar cadastro, margem, concorrencia e campanhas antes de teste comercial controlado"
435656,"REVEST.A 32,5X59 ESTRELA BR AC1,53M2",C - PISOS E REVESTIMENTOS,-0.5404244469330924,58,8,25,29,118723.78791,1582.02,correlacao_calculada,associacao exploratoria,correlacao observacional; nao estabelece efeito causal,"NÃO VALIDADO: sazonalidade, mix, campanhas, disponibilidade e loja podem variar junto com preco e volume",investigacao_preco_correlacao,Baixa,correlacao_preco_volume < -0.4 e receita acima da mediana dos produtos validos,correlacao=-0.5404; n_obs=58; receita_total=118723.79,"Investigar cadastro, margem, concorrencia e campanhas antes de teste comercial controlado"
467654,AP.JANTAR CER.12PC GRECIA     137391,B - UTILIDADES DOMESTICAS,-0.5404145962998501,143,8,83,44,299544.6405,2460.0,correlacao_calculada,associacao exploratoria,correlacao observacional; nao estabelece efeito causal,"NÃO VALIDADO: sazonalidade, mix, campanhas, disponibilidade e loja podem variar junto com preco e volume",investigacao_preco_correlacao,Baixa,correlacao_preco_volume < -0.4 e receita acima da mediana dos produtos validos,correlacao=-0.5404; n_obs=143; receita_total=299544.64,"Investigar cadastro, margem, concorrencia e campanhas antes de teste comercial controlado"
249010,FECH.EX RM IXE 882/90         VICTO.,"G - PORTAS, JANELAS E FECHADURAS",-0.540011369942239,96,8,43,25,194329.96800000002,902.0,correlacao_calculada,associacao exploratoria,correlacao observacional; nao estabelece efeito causal,"NÃO VALIDADO: sazonalidade, mix, campanhas, disponibilidade e loja podem variar junto com preco e volume",investigacao_preco_correlacao,Baixa,correlacao_preco_volume < -0.4 e receita acima da mediana dos produtos validos,correlacao=-0.5400; n_obs=96; receita_total=194329.97,"Investigar cadastro, margem, concorrencia e campanhas antes de teste comercial controlado"
445896,TRILHO LED KIT 3 SPOT NE  9W PT MBIV,I - ILUMINACAO,-0.5359037677681686,69,8,29,18,97457.115,397.0,correlacao_calculada,associacao exploratoria,correlacao observacional; nao estabelece efeito causal,"NÃO VALIDADO: sazonalidade, mix, campanhas, disponibilidade e loja podem variar junto com preco e volume",investigacao_preco_correlacao,Baixa,correlacao_preco_volume < -0.4 e receita acima da mediana dos produtos validos,correlacao=-0.5359; n_obs=69; receita_total=97457.12,"Investigar cadastro, margem, concorrencia e campanhas antes de teste comercial controlado"
399326,SUPORTE XICARA CAFE          BR 0077,B - UTILIDADES DOMESTICAS,-0.5346201909485067,210,8,132,61,102728.99,4152.0,correlacao_calculada,associacao exploratoria,correlacao observacional; nao estabelece efeito causal,"NÃO VALIDADO: sazonalidade, mix, campanhas, disponibilidade e loja podem variar junto com preco e volume",investigacao_preco_correlacao,Baixa,correlacao_preco_volume < -0.4 e receita acima da mediana dos produtos validos,correlacao=-0.5346; n_obs=210; receita_total=102728.99,"Investigar cadastro, margem, concorrencia e campanhas antes de teste comercial controlado"
462856,DISPOSIT.PROTECAO DR2P      40A/30MA,E - MATERIAIS ELETRICOS,-0.530323837661748,188,8,96,71,589532.755,5611.0,correlacao_calculada,associacao exploratoria,correlacao observacional; nao estabelece efeito causal,"NÃO VALIDADO: sazonalidade, mix, campanhas, disponibilidade e loja podem variar junto com preco e volume",investigacao_preco_correlacao,Baixa,correlacao_preco_volume < -0.4 e receita acima da mediana dos produtos validos,correlacao=-0.5303; n_obs=188; receita_total=589532.76,"Investigar cadastro, margem, concorrencia e campanhas antes de teste comercial controlado"
479890,FAQUEIRO IX 36PC PACIFIC    66962934,B - UTILIDADES DOMESTICAS,-0.528847122241432,109,8,48,21,221629.87350000005,625.0,correlacao_calculada,associacao exploratoria,correlacao observacional; nao estabelece efeito causal,"NÃO VALIDADO: sazonalidade, mix, campanhas, disponibilidade e loja podem variar junto com preco e volume",investigacao_preco_correlacao,Baixa,correlacao_preco_volume < -0.4 e receita acima da mediana dos produtos validos,correlacao=-0.5288; n_obs=109; receita_total=221629.87,"Investigar cadastro, margem, concorrencia e campanhas antes de teste comercial controlado"
367905,COOKTOP 5B GAS VID.     6985 PT MBIV,D - ELETROS,-0.5288330725281875,186,8,104,22,831813.6015,1193.0,correlacao_calculada,associacao exploratoria,correlacao observacional; nao estabelece efeito causal,"NÃO VALIDADO: sazonalidade, mix, campanhas, disponibilidade e loja podem variar junto com preco e volume",investigacao_preco_correlacao,Baixa,correlacao_preco_volume < -0.4 e receita acima da mediana dos produtos validos,correlacao=-0.5288; n_obs=186; receita_total=831813.60,"Investigar cadastro, margem, concorrencia e campanhas antes de teste comercial controlado"
419816,TORNEIRA PIA COZ. HYDRAMOT. 1167  VM,U - METAIS E ACESSORIOS,-0.5271854968384241,75,8,22,23,80220.0,1535.0,correlacao_calculada,associacao exploratoria,correlacao observacional; nao estabelece efeito causal,"NÃO VALIDADO: sazonalidade, mix, campanhas, disponibilidade e loja podem variar junto com preco e volume",investigacao_preco_correlacao,Baixa,correlacao_preco_volume < -0.4 e receita acima da mediana dos produtos validos,correlacao=-0.5272; n_obs=75; receita_total=80220.00,"Investigar cadastro, margem, concorrencia e campanhas antes de teste comercial controlado"
466583,COLCHA SOLTE+P.TRAV 2PC PARIS SORT16,"K - CAMA, MESA E BANHO",-0.5231141949216392,108,8,31,18,49637.07000000001,554.0,correlacao_calculada,associacao exploratoria,correlacao observacional; nao estabelece efeito causal,"NÃO VALIDADO: sazonalidade, mix, campanhas, disponibilidade e loja podem variar junto com preco e volume",investigacao_preco_correlacao,Baixa,correlacao_preco_volume < -0.4 e receita acima da mediana dos produtos validos,correlacao=-0.5231; n_obs=108; receita_total=49637.07,"Investigar cadastro, margem, concorrencia e campanhas antes de teste comercial controlado"
461592,BISTEQUEIRA AL/CER.28CM  PT 4813/353,B - UTILIDADES DOMESTICAS,-0.5210342907059378,107,8,36,19,75328.89000000001,489.0,correlacao_calculada,associacao exploratoria,correlacao observacional; nao estabelece efeito causal,"NÃO VALIDADO: sazonalidade, mix, campanhas, disponibilidade e loja podem variar junto com preco e volume",investigacao_preco_correlacao,Baixa,correlacao_preco_volume < -0.4 e receita acima da mediana dos produtos validos,correlacao=-0.5210; n_obs=107; receita_total=75328.89,"Investigar cadastro, margem, concorrencia e campanhas antes de teste comercial controlado"
